CMDLINE /ws2/yfulwani/anaconda3/envs/doc_class_stock/bin/python3.7 run_benchmarks.py -l ../logs/stock_stock.log
MEM 229.921875 1668459363.7890
MEM 230.171875 1668459363.8894
MEM 230.421875 1668459363.9899
MEM 230.671875 1668459364.0903
MEM 230.921875 1668459364.1908
MEM 231.171875 1668459364.2912
MEM 231.421875 1668459364.3916
MEM 231.671875 1668459364.4921
MEM 231.921875 1668459364.5925
MEM 232.171875 1668459364.6930
MEM 232.421875 1668459364.7934
MEM 232.671875 1668459364.8939
MEM 232.921875 1668459364.9943
MEM 233.171875 1668459365.0948
MEM 233.421875 1668459365.1952
MEM 233.671875 1668459365.2956
MEM 233.921875 1668459365.3961
MEM 234.171875 1668459365.4965
MEM 234.421875 1668459365.5970
MEM 234.671875 1668459365.6974
MEM 234.921875 1668459365.7979
MEM 234.921875 1668459365.8983
MEM 235.171875 1668459365.9988
MEM 235.421875 1668459366.0992
MEM 235.671875 1668459366.1996
MEM 235.921875 1668459366.3001
MEM 235.921875 1668459366.4006
MEM 235.921875 1668459366.5010
MEM 235.921875 1668459366.6015
MEM 235.921875 1668459366.7019
MEM 236.101562 1668459366.8024
MEM 236.101562 1668459366.9028
MEM 236.101562 1668459367.0033
MEM 236.101562 1668459367.1037
MEM 236.101562 1668459367.2042
MEM 236.101562 1668459367.3046
MEM 236.101562 1668459367.4051
MEM 236.617188 1668459367.5055
MEM 237.933594 1668459367.6060
MEM 239.199219 1668459367.7064
MEM 240.421875 1668459367.8070
MEM 241.699219 1668459367.9074
MEM 242.921875 1668459368.0079
MEM 217.312500 1668459368.1084
MEM 217.312500 1668459368.2088
MEM 217.312500 1668459368.3093
MEM 217.312500 1668459368.4097
MEM 218.175781 1668459368.5102
MEM 219.183594 1668459368.6106
MEM 220.171875 1668459368.7111
MEM 221.183594 1668459368.8115
MEM 222.449219 1668459368.9120
MEM 223.425781 1668459369.0124
MEM 224.421875 1668459369.1129
MEM 225.425781 1668459369.2133
MEM 226.671875 1668459369.3138
MEM 227.683594 1668459369.4142
MEM 265.402344 1668459369.5147
MEM 272.273438 1668459369.6153
MEM 272.273438 1668459369.7156
MEM 272.273438 1668459369.8161
MEM 272.273438 1668459369.9165
MEM 272.273438 1668459370.0170
MEM 272.273438 1668459370.1174
MEM 272.273438 1668459370.2179
MEM 272.273438 1668459370.3183
MEM 272.273438 1668459370.4188
MEM 272.273438 1668459370.5192
MEM 272.273438 1668459370.6196
MEM 272.273438 1668459370.7201
MEM 272.273438 1668459370.8205
MEM 272.273438 1668459370.9210
MEM 272.273438 1668459371.0214
MEM 272.273438 1668459371.1219
MEM 272.273438 1668459371.2223
MEM 272.273438 1668459371.3228
MEM 272.273438 1668459371.4232
MEM 272.273438 1668459371.5236
MEM 272.273438 1668459371.6241
MEM 272.273438 1668459371.7245
MEM 272.273438 1668459371.8250
MEM 272.273438 1668459371.9254
MEM 272.273438 1668459372.0259
MEM 272.273438 1668459372.1263
MEM 272.273438 1668459372.2268
MEM 272.273438 1668459372.3272
MEM 272.273438 1668459372.4276
MEM 272.273438 1668459372.5281
MEM 272.273438 1668459372.6285
MEM 272.273438 1668459372.7290
MEM 272.273438 1668459372.8294
MEM 272.273438 1668459372.9299
MEM 272.273438 1668459373.0304
MEM 272.273438 1668459373.1308
MEM 272.273438 1668459373.2313
MEM 272.273438 1668459373.3318
MEM 272.273438 1668459373.4322
MEM 272.273438 1668459373.5327
MEM 272.273438 1668459373.6331
MEM 272.273438 1668459373.7336
MEM 272.273438 1668459373.8340
MEM 272.273438 1668459373.9345
MEM 272.273438 1668459374.0349
MEM 272.273438 1668459374.1354
MEM 272.273438 1668459374.2358
MEM 272.273438 1668459374.3363
MEM 272.273438 1668459374.4367
MEM 272.273438 1668459374.5372
MEM 272.273438 1668459374.6376
MEM 272.273438 1668459374.7381
MEM 272.273438 1668459374.8385
MEM 272.273438 1668459374.9390
MEM 272.273438 1668459375.0394
MEM 272.273438 1668459375.1399
MEM 272.273438 1668459375.2403
MEM 272.273438 1668459375.3408
MEM 272.273438 1668459375.4412
MEM 272.273438 1668459375.5417
MEM 272.273438 1668459375.6421
MEM 272.273438 1668459375.7426
MEM 272.273438 1668459375.8430
MEM 272.273438 1668459375.9435
MEM 272.273438 1668459376.0439
MEM 272.273438 1668459376.1444
MEM 272.273438 1668459376.2448
MEM 272.273438 1668459376.3453
MEM 272.273438 1668459376.4457
MEM 272.273438 1668459376.5462
MEM 272.273438 1668459376.6466
MEM 272.273438 1668459376.7471
MEM 272.273438 1668459376.8475
MEM 272.273438 1668459376.9480
MEM 272.273438 1668459377.0484
MEM 272.273438 1668459377.1489
MEM 272.273438 1668459377.2493
MEM 272.273438 1668459377.3498
MEM 272.273438 1668459377.4502
MEM 272.273438 1668459377.5507
MEM 272.273438 1668459377.6511
MEM 272.273438 1668459377.7516
MEM 272.273438 1668459377.8520
MEM 272.273438 1668459377.9525
MEM 272.273438 1668459378.0530
MEM 272.273438 1668459378.1534
MEM 272.273438 1668459378.2539
MEM 272.273438 1668459378.3543
MEM 272.273438 1668459378.4548
MEM 272.273438 1668459378.5552
MEM 272.273438 1668459378.6556
MEM 272.273438 1668459378.7561
MEM 272.273438 1668459378.8565
MEM 272.273438 1668459378.9570
MEM 272.273438 1668459379.0574
MEM 272.273438 1668459379.1579
MEM 272.273438 1668459379.2583
MEM 272.273438 1668459379.3588
MEM 272.273438 1668459379.4592
MEM 272.273438 1668459379.5596
MEM 272.273438 1668459379.6601
MEM 272.273438 1668459379.7605
MEM 272.273438 1668459379.8610
MEM 272.273438 1668459379.9614
MEM 272.273438 1668459380.0619
MEM 272.273438 1668459380.1623
MEM 272.273438 1668459380.2628
MEM 272.273438 1668459380.3632
MEM 272.273438 1668459380.4636
MEM 272.273438 1668459380.5641
MEM 272.273438 1668459380.6645
MEM 272.273438 1668459380.7650
MEM 272.273438 1668459380.8654
MEM 272.273438 1668459380.9659
MEM 272.273438 1668459381.0663
MEM 272.273438 1668459381.1668
MEM 272.500000 1668459381.2672
MEM 272.500000 1668459381.3676
MEM 272.500000 1668459381.4681
MEM 272.500000 1668459381.5685
MEM 272.500000 1668459381.6690
MEM 272.500000 1668459381.7694
MEM 272.500000 1668459381.8699
MEM 272.757812 1668459381.9703
MEM 272.757812 1668459382.0708
MEM 272.757812 1668459382.1712
MEM 272.757812 1668459382.2716
MEM 272.921875 1668459382.3721
MEM 272.921875 1668459382.4725
MEM 272.921875 1668459382.5730
MEM 272.921875 1668459382.6734
MEM 272.921875 1668459382.7739
MEM 272.921875 1668459382.8743
MEM 273.171875 1668459382.9748
MEM 273.171875 1668459383.0752
MEM 273.171875 1668459383.1757
MEM 273.171875 1668459383.2761
MEM 273.171875 1668459383.3766
MEM 273.171875 1668459383.4770
MEM 273.425781 1668459383.5775
MEM 273.425781 1668459383.6779
MEM 273.425781 1668459383.7784
MEM 273.425781 1668459383.8788
MEM 273.425781 1668459383.9793
MEM 273.425781 1668459384.0796
MEM 273.683594 1668459384.1801
MEM 273.683594 1668459384.2805
MEM 273.683594 1668459384.3810
MEM 273.683594 1668459384.4814
MEM 273.683594 1668459384.5819
MEM 273.683594 1668459384.6823
MEM 273.921875 1668459384.7828
MEM 273.921875 1668459384.8832
MEM 273.921875 1668459384.9836
MEM 273.921875 1668459385.0841
MEM 273.921875 1668459385.1845
MEM 273.921875 1668459385.2850
MEM 274.175781 1668459385.3854
MEM 274.175781 1668459385.4859
MEM 274.175781 1668459385.5863
MEM 274.175781 1668459385.6868
MEM 274.175781 1668459385.7872
MEM 274.175781 1668459385.8876
MEM 274.175781 1668459385.9881
MEM 274.433594 1668459386.0885
MEM 274.433594 1668459386.1890
MEM 274.433594 1668459386.2894
MEM 274.433594 1668459386.3899
MEM 274.433594 1668459386.4903
MEM 274.433594 1668459386.5908
MEM 274.671875 1668459386.6912
MEM 274.671875 1668459386.7916
MEM 274.671875 1668459386.8921
MEM 274.671875 1668459386.9925
MEM 274.671875 1668459387.0930
MEM 274.671875 1668459387.1934
MEM 274.921875 1668459387.2939
MEM 274.921875 1668459387.3943
MEM 274.921875 1668459387.4948
MEM 274.921875 1668459387.5952
MEM 274.921875 1668459387.6956
MEM 274.921875 1668459387.7961
MEM 275.171875 1668459387.8965
MEM 275.171875 1668459387.9970
MEM 275.171875 1668459388.0974
MEM 275.171875 1668459388.1979
MEM 275.171875 1668459388.2984
MEM 275.171875 1668459388.3988
MEM 275.421875 1668459388.4993
MEM 275.421875 1668459388.5996
MEM 275.421875 1668459388.7001
MEM 275.421875 1668459388.8005
MEM 275.421875 1668459388.9010
MEM 275.421875 1668459389.0014
MEM 275.671875 1668459389.1019
MEM 275.671875 1668459389.2023
MEM 275.671875 1668459389.3028
MEM 275.671875 1668459389.4032
MEM 275.671875 1668459389.5036
MEM 275.671875 1668459389.6041
MEM 275.671875 1668459389.7045
MEM 275.925781 1668459389.8050
MEM 275.925781 1668459389.9054
MEM 275.925781 1668459390.0059
MEM 275.925781 1668459390.1063
MEM 275.925781 1668459390.2068
MEM 275.925781 1668459390.3072
MEM 276.171875 1668459390.4076
MEM 276.171875 1668459390.5081
MEM 276.171875 1668459390.6085
MEM 276.171875 1668459390.7090
MEM 276.171875 1668459390.8094
MEM 276.171875 1668459390.9099
MEM 276.421875 1668459391.0103
MEM 276.421875 1668459391.1108
MEM 276.421875 1668459391.2112
MEM 276.421875 1668459391.3116
MEM 276.421875 1668459391.4121
MEM 276.421875 1668459391.5125
MEM 276.671875 1668459391.6130
MEM 276.671875 1668459391.7134
MEM 276.671875 1668459391.8139
MEM 276.671875 1668459391.9143
MEM 276.671875 1668459392.0148
MEM 276.671875 1668459392.1152
MEM 276.921875 1668459392.2156
MEM 276.921875 1668459392.3161
MEM 276.921875 1668459392.4166
MEM 276.921875 1668459392.5170
MEM 276.921875 1668459392.6175
MEM 276.921875 1668459392.7179
MEM 277.171875 1668459392.8184
MEM 277.171875 1668459392.9188
MEM 277.171875 1668459393.0192
MEM 277.171875 1668459393.1196
MEM 277.171875 1668459393.2201
MEM 277.171875 1668459393.3205
MEM 277.421875 1668459393.4210
MEM 277.421875 1668459393.5215
MEM 277.421875 1668459393.6219
MEM 277.421875 1668459393.7224
MEM 277.421875 1668459393.8228
MEM 277.421875 1668459393.9233
MEM 277.671875 1668459394.0236
MEM 277.671875 1668459394.1241
MEM 277.671875 1668459394.2245
MEM 277.671875 1668459394.3250
MEM 277.671875 1668459394.4254
MEM 277.671875 1668459394.5259
MEM 277.671875 1668459394.6263
MEM 277.925781 1668459394.7268
MEM 277.925781 1668459394.8272
MEM 277.925781 1668459394.9276
MEM 277.925781 1668459395.0281
MEM 277.925781 1668459395.1285
MEM 277.925781 1668459395.2290
MEM 278.171875 1668459395.3294
MEM 278.171875 1668459395.4299
MEM 278.171875 1668459395.5303
MEM 278.171875 1668459395.6308
MEM 278.171875 1668459395.7312
MEM 278.171875 1668459395.8316
MEM 278.421875 1668459395.9321
MEM 278.421875 1668459396.0325
MEM 278.421875 1668459396.1330
MEM 278.421875 1668459396.2334
MEM 278.421875 1668459396.3339
MEM 278.421875 1668459396.4343
MEM 278.675781 1668459396.5348
MEM 278.675781 1668459396.6352
MEM 278.675781 1668459396.7356
MEM 278.675781 1668459396.8361
MEM 278.675781 1668459396.9365
MEM 278.675781 1668459397.0370
MEM 278.921875 1668459397.1374
MEM 278.921875 1668459397.2379
MEM 278.921875 1668459397.3383
MEM 278.921875 1668459397.4388
MEM 278.921875 1668459397.5392
MEM 278.921875 1668459397.6396
MEM 279.171875 1668459397.7401
MEM 279.171875 1668459397.8405
MEM 279.171875 1668459397.9410
MEM 279.171875 1668459398.0414
MEM 279.171875 1668459398.1419
MEM 279.171875 1668459398.2423
MEM 279.421875 1668459398.3428
MEM 279.421875 1668459398.4432
MEM 279.421875 1668459398.5437
MEM 279.421875 1668459398.6441
MEM 279.421875 1668459398.7446
MEM 279.421875 1668459398.8450
MEM 279.675781 1668459398.9455
MEM 279.675781 1668459399.0459
MEM 279.675781 1668459399.1464
MEM 279.675781 1668459399.2468
MEM 279.675781 1668459399.3473
MEM 279.675781 1668459399.4476
MEM 279.675781 1668459399.5481
MEM 279.921875 1668459399.6485
MEM 279.921875 1668459399.7490
MEM 279.921875 1668459399.8494
MEM 279.921875 1668459399.9499
MEM 279.921875 1668459400.0503
MEM 279.921875 1668459400.1508
MEM 280.171875 1668459400.2512
MEM 280.171875 1668459400.3516
MEM 280.171875 1668459400.4521
MEM 280.171875 1668459400.5525
MEM 280.171875 1668459400.6530
MEM 280.171875 1668459400.7534
MEM 280.425781 1668459400.8539
MEM 280.425781 1668459400.9543
MEM 280.425781 1668459401.0548
MEM 280.425781 1668459401.1552
MEM 280.425781 1668459401.2556
MEM 280.425781 1668459401.3561
MEM 280.671875 1668459401.4565
MEM 280.671875 1668459401.5570
MEM 280.671875 1668459401.6574
MEM 280.671875 1668459401.7579
MEM 280.671875 1668459401.8583
MEM 280.671875 1668459401.9588
MEM 280.921875 1668459402.0592
MEM 280.921875 1668459402.1596
MEM 280.921875 1668459402.2601
MEM 280.921875 1668459402.3605
MEM 280.921875 1668459402.4610
MEM 280.921875 1668459402.5614
MEM 280.921875 1668459402.6619
MEM 281.171875 1668459402.7623
MEM 281.171875 1668459402.8628
MEM 281.171875 1668459402.9632
MEM 281.171875 1668459403.0636
MEM 281.171875 1668459403.1641
MEM 281.171875 1668459403.2645
MEM 281.421875 1668459403.3650
MEM 281.421875 1668459403.4654
MEM 281.421875 1668459403.5659
MEM 281.421875 1668459403.6664
MEM 281.421875 1668459403.7668
MEM 281.421875 1668459403.8673
MEM 281.675781 1668459403.9676
MEM 281.675781 1668459404.0681
MEM 281.675781 1668459404.1685
MEM 281.675781 1668459404.2690
MEM 281.675781 1668459404.3694
MEM 281.675781 1668459404.4699
MEM 281.921875 1668459404.5703
MEM 281.921875 1668459404.6708
MEM 281.921875 1668459404.7712
MEM 281.921875 1668459404.8716
MEM 281.921875 1668459404.9721
MEM 281.921875 1668459405.0725
MEM 282.171875 1668459405.1730
MEM 282.171875 1668459405.2734
MEM 282.171875 1668459405.3739
MEM 282.171875 1668459405.4743
MEM 282.171875 1668459405.5748
MEM 282.171875 1668459405.6752
MEM 282.421875 1668459405.7756
MEM 282.421875 1668459405.8761
MEM 282.421875 1668459405.9765
MEM 282.421875 1668459406.0770
MEM 282.421875 1668459406.1774
MEM 282.421875 1668459406.2779
MEM 282.421875 1668459406.3783
MEM 282.675781 1668459406.4788
MEM 282.675781 1668459406.5792
MEM 282.675781 1668459406.6796
MEM 282.675781 1668459406.7801
MEM 282.675781 1668459406.8805
MEM 282.675781 1668459406.9810
MEM 282.921875 1668459407.0814
MEM 282.921875 1668459407.1819
MEM 282.921875 1668459407.2823
MEM 282.921875 1668459407.3828
MEM 282.921875 1668459407.4832
MEM 282.921875 1668459407.5836
MEM 283.175781 1668459407.6841
MEM 283.175781 1668459407.7845
MEM 283.175781 1668459407.8850
MEM 283.175781 1668459407.9854
MEM 283.175781 1668459408.0859
MEM 283.175781 1668459408.1863
MEM 283.421875 1668459408.2868
MEM 283.421875 1668459408.3872
MEM 283.421875 1668459408.4876
MEM 283.421875 1668459408.5881
MEM 283.421875 1668459408.6885
MEM 283.421875 1668459408.7890
MEM 283.675781 1668459408.8895
MEM 283.675781 1668459408.9899
MEM 283.675781 1668459409.0904
MEM 283.675781 1668459409.1908
MEM 283.675781 1668459409.2913
MEM 283.675781 1668459409.3917
MEM 283.921875 1668459409.4922
MEM 283.921875 1668459409.5926
MEM 283.921875 1668459409.6931
MEM 283.921875 1668459409.7935
MEM 283.921875 1668459409.8940
MEM 283.921875 1668459409.9944
MEM 284.175781 1668459410.0949
MEM 284.175781 1668459410.1953
MEM 284.175781 1668459410.2958
MEM 284.175781 1668459410.3962
MEM 284.175781 1668459410.4967
MEM 284.175781 1668459410.5971
MEM 284.421875 1668459410.6976
MEM 284.421875 1668459410.7980
MEM 284.421875 1668459410.8985
MEM 284.421875 1668459410.9989
MEM 284.421875 1668459411.0994
MEM 284.421875 1668459411.1998
MEM 284.421875 1668459411.3003
MEM 284.671875 1668459411.4007
MEM 284.671875 1668459411.5012
MEM 284.671875 1668459411.6016
MEM 284.671875 1668459411.7021
MEM 284.671875 1668459411.8025
MEM 284.671875 1668459411.9030
MEM 284.921875 1668459412.0034
MEM 284.921875 1668459412.1039
MEM 284.921875 1668459412.2043
MEM 284.921875 1668459412.3048
MEM 284.921875 1668459412.4052
MEM 284.921875 1668459412.5057
MEM 285.171875 1668459412.6061
MEM 285.171875 1668459412.7065
MEM 285.171875 1668459412.8070
MEM 285.171875 1668459412.9075
MEM 285.171875 1668459413.0079
MEM 285.171875 1668459413.1083
MEM 285.421875 1668459413.2088
MEM 285.421875 1668459413.3092
MEM 285.421875 1668459413.4097
MEM 285.421875 1668459413.5101
MEM 285.421875 1668459413.6106
MEM 285.421875 1668459413.7110
MEM 285.421875 1668459413.8115
MEM 285.675781 1668459413.9120
MEM 285.675781 1668459414.0124
MEM 285.675781 1668459414.1129
MEM 285.675781 1668459414.2133
MEM 285.675781 1668459414.3138
MEM 285.675781 1668459414.4142
MEM 285.921875 1668459414.5147
MEM 285.921875 1668459414.6151
MEM 285.921875 1668459414.7156
MEM 285.921875 1668459414.8160
MEM 285.921875 1668459414.9165
MEM 286.171875 1668459415.0169
MEM 286.171875 1668459415.1174
MEM 286.171875 1668459415.2178
MEM 286.171875 1668459415.3183
MEM 286.171875 1668459415.4187
MEM 286.171875 1668459415.5192
MEM 286.421875 1668459415.6196
MEM 286.421875 1668459415.7201
MEM 286.421875 1668459415.8205
MEM 286.421875 1668459415.9209
MEM 286.421875 1668459416.0214
MEM 286.421875 1668459416.1218
MEM 286.671875 1668459416.2223
MEM 286.671875 1668459416.3227
MEM 286.671875 1668459416.4232
MEM 286.671875 1668459416.5236
MEM 286.671875 1668459416.6241
MEM 286.925781 1668459416.7245
MEM 286.925781 1668459416.8250
MEM 286.925781 1668459416.9254
MEM 286.925781 1668459417.0259
MEM 286.925781 1668459417.1263
MEM 286.925781 1668459417.2268
MEM 287.171875 1668459417.3272
MEM 287.171875 1668459417.4276
MEM 287.171875 1668459417.5281
MEM 287.171875 1668459417.6285
MEM 287.171875 1668459417.7290
MEM 287.171875 1668459417.8294
MEM 287.421875 1668459417.9299
MEM 287.421875 1668459418.0303
MEM 287.421875 1668459418.1308
MEM 287.421875 1668459418.2312
MEM 287.421875 1668459418.3316
MEM 287.421875 1668459418.4321
MEM 287.671875 1668459418.5325
MEM 287.671875 1668459418.6330
MEM 287.671875 1668459418.7334
MEM 287.671875 1668459418.8339
MEM 287.671875 1668459418.9343
MEM 287.671875 1668459419.0348
MEM 287.925781 1668459419.1353
MEM 287.925781 1668459419.2356
MEM 287.925781 1668459419.3361
MEM 287.925781 1668459419.4365
MEM 287.925781 1668459419.5370
MEM 288.171875 1668459419.6374
MEM 288.171875 1668459419.7379
MEM 288.171875 1668459419.8383
MEM 288.171875 1668459419.9388
MEM 288.171875 1668459420.0392
MEM 288.171875 1668459420.1396
MEM 288.421875 1668459420.2401
MEM 288.421875 1668459420.3405
MEM 288.421875 1668459420.4410
MEM 288.421875 1668459420.5414
MEM 288.421875 1668459420.6419
MEM 288.421875 1668459420.7423
MEM 288.675781 1668459420.8427
MEM 288.675781 1668459420.9432
MEM 288.675781 1668459421.0436
MEM 288.675781 1668459421.1441
MEM 288.675781 1668459421.2445
MEM 288.675781 1668459421.3450
MEM 288.675781 1668459421.4454
MEM 288.933594 1668459421.5459
MEM 288.933594 1668459421.6463
MEM 288.933594 1668459421.7468
MEM 288.933594 1668459421.8472
MEM 288.933594 1668459421.9476
MEM 289.171875 1668459422.0481
MEM 289.171875 1668459422.1485
MEM 289.171875 1668459422.2490
MEM 289.171875 1668459422.3495
MEM 289.171875 1668459422.4499
MEM 289.171875 1668459422.5504
MEM 289.421875 1668459422.6508
MEM 289.421875 1668459422.7513
MEM 289.421875 1668459422.8516
MEM 289.421875 1668459422.9521
MEM 289.421875 1668459423.0525
MEM 289.671875 1668459423.1530
MEM 289.671875 1668459423.2534
MEM 289.671875 1668459423.3539
MEM 289.671875 1668459423.4543
MEM 289.671875 1668459423.5548
MEM 289.671875 1668459423.6552
MEM 289.921875 1668459423.7556
MEM 289.921875 1668459423.8561
MEM 289.921875 1668459423.9565
MEM 289.921875 1668459424.0570
MEM 289.921875 1668459424.1575
MEM 289.921875 1668459424.2580
MEM 290.171875 1668459424.3584
MEM 290.171875 1668459424.4589
MEM 290.171875 1668459424.5593
MEM 290.171875 1668459424.6598
MEM 290.171875 1668459424.7602
MEM 290.171875 1668459424.8607
MEM 290.421875 1668459424.9611
MEM 290.421875 1668459425.0616
MEM 290.421875 1668459425.1620
MEM 290.421875 1668459425.2625
MEM 290.421875 1668459425.3629
MEM 290.421875 1668459425.4634
MEM 290.671875 1668459425.5638
MEM 290.671875 1668459425.6643
MEM 290.671875 1668459425.7647
MEM 290.671875 1668459425.8652
MEM 290.671875 1668459425.9656
MEM 290.671875 1668459426.0661
MEM 290.921875 1668459426.1665
MEM 290.921875 1668459426.2670
MEM 290.921875 1668459426.3674
MEM 290.921875 1668459426.4679
MEM 290.921875 1668459426.5683
MEM 290.921875 1668459426.6688
MEM 291.171875 1668459426.7692
MEM 291.171875 1668459426.8696
MEM 291.171875 1668459426.9701
MEM 291.171875 1668459427.0705
MEM 291.171875 1668459427.1710
MEM 291.171875 1668459427.2715
MEM 291.421875 1668459427.3719
MEM 291.421875 1668459427.4724
MEM 291.421875 1668459427.5728
MEM 291.421875 1668459427.6732
MEM 291.421875 1668459427.7737
MEM 291.671875 1668459427.8741
MEM 291.671875 1668459427.9746
MEM 291.671875 1668459428.0750
MEM 291.671875 1668459428.1755
MEM 291.671875 1668459428.2760
MEM 291.671875 1668459428.3764
MEM 291.921875 1668459428.4768
MEM 291.921875 1668459428.5773
MEM 291.921875 1668459428.6777
MEM 291.921875 1668459428.7782
MEM 291.921875 1668459428.8786
MEM 291.921875 1668459428.9791
MEM 292.171875 1668459429.0795
MEM 292.171875 1668459429.1800
MEM 292.171875 1668459429.2805
MEM 292.171875 1668459429.3809
MEM 292.171875 1668459429.4814
MEM 292.171875 1668459429.5818
MEM 292.421875 1668459429.6823
MEM 292.421875 1668459429.7827
MEM 292.421875 1668459429.8832
MEM 292.421875 1668459429.9836
MEM 292.421875 1668459430.0841
MEM 292.421875 1668459430.1845
MEM 292.671875 1668459430.2850
MEM 292.671875 1668459430.3854
MEM 292.671875 1668459430.4859
MEM 292.671875 1668459430.5863
MEM 292.671875 1668459430.6868
MEM 292.921875 1668459430.7872
MEM 292.921875 1668459430.8876
MEM 292.921875 1668459430.9881
MEM 292.921875 1668459431.0885
MEM 292.921875 1668459431.1890
MEM 292.921875 1668459431.2894
MEM 293.171875 1668459431.3899
MEM 293.171875 1668459431.4903
MEM 293.171875 1668459431.5908
MEM 293.171875 1668459431.6912
MEM 293.171875 1668459431.7916
MEM 293.171875 1668459431.8921
MEM 293.421875 1668459431.9925
MEM 293.421875 1668459432.0930
MEM 293.421875 1668459432.1934
MEM 293.421875 1668459432.2939
MEM 293.421875 1668459432.3943
MEM 293.421875 1668459432.4948
MEM 293.671875 1668459432.5952
MEM 293.671875 1668459432.6956
MEM 293.671875 1668459432.7961
MEM 293.671875 1668459432.8965
MEM 293.671875 1668459432.9970
MEM 293.671875 1668459433.0974
MEM 293.921875 1668459433.1979
MEM 293.921875 1668459433.2983
MEM 293.921875 1668459433.3988
MEM 293.921875 1668459433.4992
MEM 293.921875 1668459433.5996
MEM 293.921875 1668459433.7001
MEM 294.171875 1668459433.8005
MEM 294.171875 1668459433.9010
MEM 294.171875 1668459434.0014
MEM 294.171875 1668459434.1019
MEM 294.171875 1668459434.2023
MEM 294.421875 1668459434.3028
MEM 294.421875 1668459434.4033
MEM 294.421875 1668459434.5036
MEM 294.421875 1668459434.6041
MEM 294.421875 1668459434.7045
MEM 294.421875 1668459434.8050
MEM 294.671875 1668459434.9054
MEM 294.671875 1668459435.0059
MEM 294.671875 1668459435.1063
MEM 294.671875 1668459435.2068
MEM 294.671875 1668459435.3072
MEM 294.671875 1668459435.4076
MEM 294.921875 1668459435.5081
MEM 294.921875 1668459435.6085
MEM 294.921875 1668459435.7090
MEM 294.921875 1668459435.8094
MEM 294.921875 1668459435.9099
MEM 295.171875 1668459436.0103
MEM 295.171875 1668459436.1108
MEM 295.171875 1668459436.2112
MEM 295.171875 1668459436.3116
MEM 295.171875 1668459436.4121
MEM 295.171875 1668459436.5125
MEM 295.421875 1668459436.6130
MEM 295.421875 1668459436.7134
MEM 295.421875 1668459436.8139
MEM 295.421875 1668459436.9143
MEM 295.421875 1668459437.0148
MEM 295.421875 1668459437.1152
MEM 295.671875 1668459437.2156
MEM 295.671875 1668459437.3161
MEM 295.671875 1668459437.4165
MEM 295.671875 1668459437.5170
MEM 295.671875 1668459437.6174
MEM 295.671875 1668459437.7179
MEM 295.921875 1668459437.8183
MEM 295.921875 1668459437.9188
MEM 295.921875 1668459438.0192
MEM 295.921875 1668459438.1198
MEM 295.921875 1668459438.2202
MEM 295.921875 1668459438.3206
MEM 296.171875 1668459438.4211
MEM 296.171875 1668459438.5215
MEM 296.171875 1668459438.6220
MEM 296.171875 1668459438.7224
MEM 296.171875 1668459438.8229
MEM 296.171875 1668459438.9233
MEM 296.425781 1668459439.0238
MEM 296.425781 1668459439.1242
MEM 296.425781 1668459439.2247
MEM 296.425781 1668459439.3251
